field1,field2,field3,field4,field5,field6,field7,field8,field9,field10,field11,field12,field13,field14
770580-1..,"Rectangular Power Connector, 10 Contacts, MATE-N-LOK, Cable Mount, Crimp, 4.14 mm, Plug",Manufacturer:AMP - TE CONNECTIVITY=Manufacturer Part No:770580-1..=Order Code:1654495=Product Range:MATE-N-LOK=Technical Datasheet: 770580-1..  Datasheet,No. of Contacts:10Contacts=Product Range:MATE-N-LOK=Connector Mounting:Cable Mount=Contact Termination Type:Crimp=Pitch Spacing:4.14mm=Gender:Plug (View Associated Connectors)=Contact Gender:-=Contact Material:Brass=Contact Plating:Tin Plated Contacts=Connector Shell Size:-=No. of Rows:2Rows,"The 770580-1 is a 10-position 2-row Wire-to-Wire Mini Rectangular Connector with tin-plated brass contacts and natural nylon 6/6 housing. The Universal MATE-N-LOK series plug is applicable to wire/cable. It offers wire-to-board connections with contacts on a 4.14mm centreline and current ratings up to 9.5Amps maximum per line. This connector system also offers a splash-proof design allowing for use in areas where high humidity, intermittent liquid splashing or foam-in applications require a sealed connector for improved electrical performance.",Contacts are on 4.14mm centreline spacing=Pins and sockets can be accommodated in the same housing=Splash-proof design for applications that require sealing,"Consumer Electronics, Lighting, Medical, Security, Industrial, HVAC, Communications & Networking",£0.569,10+:£0.569=50+:£0.533=100+:£0.497=250+:£0.462=500+:£0.427=1500+:£0.38,"Country of Origin:United States, , Country in which last significant manufacturing process was carried out=Tariff No:85366990, =US ECCN:EAR99 =EU ECCN:NLR =RoHS Compliant:Yes  =RoHS Phthalates Compliant:Yes , +,  =SVHC:No SVHC (10-Jun-2022) =Download Product Compliance Certificate:Product Compliance Certificate=Weight (kg):.00227",1654495-40.jpg,1648474.pdf,Connectors\Rectangular Power Connectors & Components\Rectangular Power Connectors,Rectangular Power Connectors
174463-1,"PLUG HOUSING, 1 ROW 2 WAY",Manufacturer:AMP - TE CONNECTIVITY=Manufacturer Part No:174463-1=Order Code:3191941=Technical Datasheet: 174463-1  Datasheet,,,,,£0.532,10+:£0.532=100+:£0.401=500+:£0.333=1000+:£0.30=2500+:£0.282=5000+:£0.268,"Country of Origin:Japan, , Country in which last significant manufacturing process was carried out=Tariff No:85366990, =US ECCN:EAR99 =EU ECCN:NLR =RoHS Compliant:No =RoHS Phthalates Compliant:To be advised =Download Product Compliance Certificate:Product Compliance Certificate=Weight (kg):.000975",NoImageIcon.jpg,596191.pdf,Connectors\Rectangular Power Connectors & Components\Rectangular Power Connectors,Rectangular Power Connectors
9-966140-6,"Rectangular Power Connector, 21 Contacts, MCP Series, PCB Mount, Through Hole, 5 mm, Header",Manufacturer:AMP - TE CONNECTIVITY=Manufacturer Part No:9-966140-6=Order Code:2060373=Product Range:MCP Series,No. of Contacts:21Contacts=Product Range:MCP Series=Connector Mounting:PCB Mount=Contact Termination Type:Through Hole=Pitch Spacing:5mm=Contact Gender:Pin=Contact Material:Phosphor Bronze=Contact Plating:Tin Plated Contacts=Connector Shell Size:-=No. of Rows:3Rows,,,Automotive,£8.86,1+:£8.86=10+:£7.71=100+:£7.13=250+:£6.35=500+:£5.97=1000+:£5.27,"Country of Origin:Germany, , Country in which last significant manufacturing process was carried out=Tariff No:85366990, =US ECCN:EAR99 =EU ECCN:NLR =RoHS Compliant:Yes  =RoHS Phthalates Compliant:Yes , +,  =SVHC:No SVHC (10-Jun-2022) =Download Product Compliance Certificate:Product Compliance Certificate=Weight (kg):.01",2060373-40.jpg,,Connectors\Rectangular Power Connectors & Components\Rectangular Power Connectors,Rectangular Power Connectors
GDM3009.BLACK,"Rectangular Power Connector, 3+PE, 3 Contacts, Cable Mount, Screw, Receptacle",Manufacturer:HIRSCHMANN=Manufacturer Part No:GDM3009.BLACK=Order Code:1215300=Technical Datasheet: GDM3009.BLACK  Datasheet,No. of Contacts:3Contacts=Product Range:-=Connector Mounting:Cable Mount=Contact Termination Type:Screw=Pitch Spacing:-=Gender:Receptacle (View Associated Connectors)=Contact Gender:Socket=Contact Material:Brass=Contact Plating:Tin Plated Contacts=Connector Shell Size:-=No. of Rows:-,"The GDM3009.BLACK is a 3 + PE rectangular Cable Socket with central screw M3 x 35, tin-plated brass contacts, screw termination and central nut mounting. The GDM3009.BLACK is generally used for actuators, sensors and for voltage supply and was specially designed for adverse working conditions in small drives, control systems and sensors as well as for underground operations where space is scarce.",PG9 Cable gland=1.5mm² Maximum conductor size=250VAC/DC Rated voltage=16A Rated current=<=4mR Contact resistance=IP65 Protection rating=-40 to +125°C Temperature range,"Motor Drive & Control, Sensing & Instrumentation",£2.17,1+:£2.17=10+:£1.90=100+:£1.70=250+:£1.57=500+:£1.47=1000+:£1.37,"Country of Origin:Germany, , Country in which last significant manufacturing process was carried out=Tariff No:85366990, =US ECCN:EAR99 =EU ECCN:NLR =RoHS Compliant:Yes  =RoHS Phthalates Compliant:Yes , +,  =SVHC:Lead (27-Jun-2018) =Download Product Compliance Certificate:Product Compliance Certificate=Weight (kg):.03",1215300-40.jpg,1716241.pdf,Connectors\Rectangular Power Connectors & Components\Rectangular Power Connectors,Rectangular Power Connectors
776087-1,"Rectangular Power Connector, 23 Contacts, AMPSEAL, PCB Mount, Through Hole, 2 mm, Header",Manufacturer:AMP - TE CONNECTIVITY=Manufacturer Part No:776087-1=Order Code:2293332=Product Range:AMPSEAL,No. of Contacts:23Contacts=Product Range:AMPSEAL=Connector Mounting:PCB Mount=Contact Termination Type:Through Hole=Pitch Spacing:2mm=Contact Gender:Pin=Contact Material:Brass=Contact Plating:Tin Plated Contacts=Connector Shell Size:-=No. of Rows:3Rows,"The AMPSEAL series blue Plug Assembly Housing for female terminals made up of glass reinforced PBT. AMPSEAL automotive connectors provide rugged reliability, easy use and superior environmental sealing. They are available in cable plugs and pc board-mounting headers that are designed to stand up to high-temperature underhood applications. The pre-assembled receptacle connector features built-in contact sealing to eliminate individual wire-sealing grommets, while an integral interfacial seal protects mated connectors.","Available in 8, 14, 23, 35 Position=IP6K9K Protection=UL94V-0 Flammability=Secondary contact locking and lanceless contacts ensure positive contact seating=Lanceless receptacle contacts reduce tangling during storage and handling",Automotive,£10.69,1+:£10.69=10+:£9.81=25+:£9.70=100+:£9.60=250+:£9.49=500+:£9.38,"Country of Origin:United States, , Country in which last significant manufacturing process was carried out=Tariff No:85366930, =US ECCN:EAR99 =EU ECCN:NLR =RoHS Compliant:Yes  =RoHS Phthalates Compliant:Yes , +,  =SVHC:No SVHC (10-Jun-2022) =Download Product Compliance Certificate:Product Compliance Certificate=Weight (kg):.030232",2293332-40.jpg,,Connectors\Rectangular Power Connectors & Components\Rectangular Power Connectors,Rectangular Power Connectors
9-966140-4,"Rectangular Power Connector, 9 Contacts, MCP Series, PCB Mount, Through Hole, 5 mm, Header",Manufacturer:AMP - TE CONNECTIVITY=Manufacturer Part No:9-966140-4=Order Code:2060370=Product Range:MCP Series,No. of Contacts:9Contacts=Product Range:MCP Series=Connector Mounting:PCB Mount=Contact Termination Type:Through Hole=Pitch Spacing:5mm=Contact Gender:Pin=Contact Material:Phosphor Bronze=Contact Plating:Tin Plated Contacts=Connector Shell Size:-=No. of Rows:3Rows,Market demand for this product has caused an extension in leadtimes. Delivery dates may fluctuate. Product exempt from discounts.,,Automotive,£4.32,1+:£4.32=10+:£3.92=100+:£3.41=250+:£2.94=500+:£2.73=1000+:£2.51,"Country of Origin:Germany, , Country in which last significant manufacturing process was carried out=Tariff No:85366930, =US ECCN:EAR99 =EU ECCN:NLR =RoHS Compliant:Yes  =RoHS Phthalates Compliant:Yes , +,  =SVHC:No SVHC (10-Jun-2022) =Download Product Compliance Certificate:Product Compliance Certificate=Weight (kg):.01",2060370-40.jpg,,Connectors\Rectangular Power Connectors & Components\Rectangular Power Connectors,Rectangular Power Connectors
STAK20,"Rectangular Power Connector, Cable, 2 Contacts, Hirschmann - ST, Cable Mount, Screw, Receptacle",Manufacturer:HIRSCHMANN=Manufacturer Part No:STAK20=Order Code:1176410=Product Range:Hirschmann - ST=Technical Datasheet: STAK20  Datasheet,No. of Contacts:2Contacts=Product Range:Hirschmann - ST=Connector Mounting:Cable Mount=Contact Termination Type:Screw=Pitch Spacing:-=Gender:Receptacle (View Associated Connectors)=Contact Gender:Socket=Contact Material:Brass=Contact Plating:Tin Plated Contacts=Connector Shell Size:-=No. of Rows:1Rows,"The STAK20 is a 2+PE-contact Cable Socket with tin-plated contacts, PG 7 cable gland, strain relief. The ST-series cable socket/rectangular connector with PA contact bearer and housing. Screw type of termination. It features UL94V-0 flame-rated contact bearer and UL94HB flame-rated housing. Suitable for 4 to 6.5mm cables.",Grey housing=Maximum 1.5mm² conductor size=250VAC/DC Rated voltage=16/10A AC/DC Current,Industrial,£4.91,1+:£4.91=10+:£4.81=100+:£4.71=250+:£4.62=500+:£4.52=1000+:£4.42,"Country of Origin:India, , Country in which last significant manufacturing process was carried out=Tariff No:85366990, =US ECCN:EAR99 =EU ECCN:NLR =RoHS Compliant:Yes  =RoHS Phthalates Compliant:Yes , +,  =SVHC:Lead (27-Jun-2018) =Download Product Compliance Certificate:Product Compliance Certificate=Weight (kg):.02",1176410-40.jpg,1753559.pdf,Connectors\Rectangular Power Connectors & Components\Rectangular Power Connectors,Rectangular Power Connectors
963357-2,"Rectangular Power Connector, 18 Contacts, Junior Power Timer, PCB Mount, Through Hole, 5 mm, Header",Manufacturer:AMP - TE CONNECTIVITY=Manufacturer Part No:963357-2=Order Code:2059763=Product Range:Junior Power Timer,No. of Contacts:18Contacts=Product Range:Junior Power Timer=Connector Mounting:PCB Mount=Contact Termination Type:Through Hole=Pitch Spacing:5mm=Contact Gender:Pin=Contact Material:Brass=Contact Plating:Silver Plated Contacts=Connector Shell Size:-=No. of Rows:2Rows,,,Automotive,£7.29,1+:£7.29=10+:£6.34=100+:£5.87=250+:£5.24=500+:£4.34=1000+:£4.25,"Country of Origin:Czech Republic, , Country in which last significant manufacturing process was carried out=Tariff No:85366930, =US ECCN:EAR99 =EU ECCN:NLR =RoHS Compliant:Yes  =RoHS Phthalates Compliant:Yes , +,  =SVHC:No SVHC (10-Jun-2022) =Download Product Compliance Certificate:Product Compliance Certificate=Weight (kg):.02",2059762-40.jpg,,Connectors\Rectangular Power Connectors & Components\Rectangular Power Connectors,Rectangular Power Connectors
1-965423-1,"Rectangular Power Connector, Housing, 10 Contacts, JPT, Cable Mount, Plug",Manufacturer:AMP - TE CONNECTIVITY=Manufacturer Part No:1-965423-1=Order Code:1328853=Product Range:JPT=Technical Datasheet: 1-965423-1  Datasheet,No. of Contacts:10Contacts=Product Range:JPT=Connector Mounting:Cable Mount=Contact Termination Type:-=Pitch Spacing:-=Gender:Plug (View Associated Connectors)=Contact Gender:Pin=Connector Shell Size:-=No. of Rows:2Rows,The 1-965423-1 is a 10-postion 2-row black Plug Housing for male terminals with PBT-GF construction and cable-mount. The JPT connector used for wire to wire connection.,Polarized=5mm Pitch spacing,Automotive,£1.50,1+:£1.50=10+:£1.31=100+:£1.17=500+:£0.977=1000+:£0.783=2500+:£0.767,"Country of Origin:Czech Republic, , Country in which last significant manufacturing process was carried out=Tariff No:85472000, =US ECCN:EAR99 =EU ECCN:NLR =RoHS Compliant:Yes  =RoHS Phthalates Compliant:Yes , +,  =SVHC:No SVHC (10-Jun-2022) =Download Product Compliance Certificate:Product Compliance Certificate=Weight (kg):.009979",1328853-40.jpg,60948.pdf,Connectors\Rectangular Power Connectors & Components\Rectangular Power Connectors,Rectangular Power Connectors
GDM 2009.BLACK,"Rectangular Power Connector, 2+E, 2 Contacts, Cable Mount, Screw, Receptacle",Manufacturer:HIRSCHMANN=Manufacturer Part No:GDM 2009.BLACK=Order Code:1176452=Technical Datasheet: GDM 2009.BLACK  Datasheet,No. of Contacts:2Contacts=Product Range:-=Connector Mounting:Cable Mount=Contact Termination Type:Screw=Pitch Spacing:-=Gender:Receptacle (View Associated Connectors)=Contact Gender:Socket=Contact Material:Brass=Contact Plating:Tin Plated Contacts=Connector Shell Size:-=No. of Rows:-,"The GDM 2009.BLACK is a 2+PE-contact Cable Socket with tin-plated contact, PG 9 cable gland, central screw M3 x 35. The field attachable valve connector with PA contact bearer and housing. Meets DIN EN 175 301-803-A standards. It features 94HB flame-rated housing and contact bearer. Suitable for 4.5 to 7mm cables.",Black housing=Maximum 1mm² conductor size=250VAC/DC Rated voltage=16A Rated current=<=4mR Contact resistance=3 Pollution severity,Industrial,£1.92,1+:£1.92=10+:£1.69=100+:£1.51=250+:£1.40=500+:£1.31=1000+:£1.22,"Country of Origin:Germany, , Country in which last significant manufacturing process was carried out=Tariff No:85366990, =US ECCN:EAR99 =EU ECCN:NLR =RoHS Compliant:Yes  =RoHS Phthalates Compliant:Yes , +,  =SVHC:Lead (27-Jun-2018) =Download Product Compliance Certificate:Product Compliance Certificate=Weight (kg):.03",1176452-40.jpg,2167085.pdf,Connectors\Rectangular Power Connectors & Components\Rectangular Power Connectors,Rectangular Power Connectors
9-966140-1,"Rectangular Power Connector, 18 Contacts, MCP Series, PCB Mount, Through Hole, 5 mm, Header",Manufacturer:AMP - TE CONNECTIVITY=Manufacturer Part No:9-966140-1=Order Code:2060367=Product Range:MCP Series,No. of Contacts:18Contacts=Product Range:MCP Series=Connector Mounting:PCB Mount=Contact Termination Type:Through Hole=Pitch Spacing:5mm=Contact Gender:Pin=Contact Material:Phosphor Bronze=Contact Plating:Tin Plated Contacts=Connector Shell Size:-=No. of Rows:3Rows,,,Automotive,£5.40,1+:£5.40=10+:£4.73=100+:£4.29=250+:£3.83=500+:£3.60=1000+:£3.15,"Country of Origin:Germany, , Country in which last significant manufacturing process was carried out=Tariff No:85366930, =US ECCN:EAR99 =EU ECCN:NLR =RoHS Compliant:Yes  =RoHS Phthalates Compliant:Yes , +,  =SVHC:No SVHC (10-Jun-2022) =Download Product Compliance Certificate:Product Compliance Certificate=Weight (kg):.01",2060368-40.jpg,,Connectors\Rectangular Power Connectors & Components\Rectangular Power Connectors,Rectangular Power Connectors
STAK3N,"Rectangular Power Connector, 3+PE, 3 Contacts, Hirschmann - ST, Cable Mount, Screw, Receptacle",Manufacturer:HIRSCHMANN=Manufacturer Part No:STAK3N=Order Code:1176412=Product Range:Hirschmann - ST=Technical Datasheet: STAK3N  Datasheet,No. of Contacts:3Contacts=Product Range:Hirschmann - ST=Connector Mounting:Cable Mount=Contact Termination Type:Screw=Pitch Spacing:-=Gender:Receptacle (View Associated Connectors)=Contact Gender:Socket=Contact Material:Brass=Contact Plating:Tin Plated Contacts=Connector Shell Size:-=No. of Rows:1Rows,"The STAK3N is a 3 + PE female rectangular Cable socket with strain relief, tin-plated brass contacts, screw termination, PA contact bearer and housing.",PG11 Cable gland=1.5mm² Maximum conductor size=400VAC/250VDC Rated voltage=10ADC/16AAC Rated current=<=5mR Contact resistance=IP54 Protection rating=-30 to +90°C Temperature range,Industrial,£5.34,1+:£5.34=10+:£5.23=100+:£5.13=250+:£5.02=500+:£4.91=1000+:£4.81,"Country of Origin:India, , Country in which last significant manufacturing process was carried out=Tariff No:85366990, =US ECCN:EAR99 =EU ECCN:NLR =RoHS Compliant:Yes  =RoHS Phthalates Compliant:Yes , +,  =SVHC:Lead (27-Jun-2018) =Download Product Compliance Certificate:Product Compliance Certificate=Weight (kg):.032",1176412-40.jpg,1716244.pdf,Connectors\Rectangular Power Connectors & Components\Rectangular Power Connectors,Rectangular Power Connectors
963357-1,"Rectangular Power Connector, 22 Contacts, Junior Power Timer, PCB Mount, Through Hole, 5 mm, Header",Manufacturer:AMP - TE CONNECTIVITY=Manufacturer Part No:963357-1=Order Code:2059762=Product Range:Junior Power Timer,No. of Contacts:22Contacts=Product Range:Junior Power Timer=Connector Mounting:PCB Mount=Contact Termination Type:Through Hole=Pitch Spacing:5mm=Contact Gender:Pin=Contact Material:Brass=Contact Plating:Silver Plated Contacts=Connector Shell Size:-=No. of Rows:2Rows,,,Automotive,£8.08,1+:£8.08=10+:£7.74=25+:£7.03=100+:£6.50=250+:£5.80=500+:£5.44,"Country of Origin:Czech Republic, , Country in which last significant manufacturing process was carried out=Tariff No:85366990, =US ECCN:EAR99 =EU ECCN:NLR =RoHS Compliant:Yes  =RoHS Phthalates Compliant:Yes , +,  =SVHC:No SVHC (10-Jun-2022) =Download Product Compliance Certificate:Product Compliance Certificate=Weight (kg):.02",2059762-40.jpg,,Connectors\Rectangular Power Connectors & Components\Rectangular Power Connectors,Rectangular Power Connectors
STAS2,"Rectangular Power Connector, 2+E, 2 Contacts, Hirschmann - ST, Cable Mount, Screw, Plug",Manufacturer:HIRSCHMANN=Manufacturer Part No:STAS2=Order Code:1176403=Product Range:Hirschmann - ST=Technical Datasheet: STAS2  Datasheet,No. of Contacts:2Contacts=Product Range:Hirschmann - ST=Connector Mounting:Cable Mount=Contact Termination Type:Screw=Pitch Spacing:-=Gender:Plug (View Associated Connectors)=Contact Gender:Pin=Contact Material:Brass=Contact Plating:Tin Plated Contacts=Connector Shell Size:-=No. of Rows:1Rows,"The STAS2 is a 2+PE-contact Cable Plug with tin-plated contacts, PG 7 cable gland. The ST-series cable plug/rectangular connector with PA contact bearer and housing. Screw type of termination. It features UL94V-0 flame-rated contact bearer and UL94HB flame-rated housing. Suitable for 4 to 6.5mm cables.",Grey housing=Maximum 1.5mm² conductor size=250VAC/DC Rated voltage=16/10A AC/DC Current,Industrial,£3.88,1+:£3.88=10+:£3.80=100+:£3.72=250+:£3.65=500+:£3.57=1000+:£3.49,"Country of Origin:India, , Country in which last significant manufacturing process was carried out=Tariff No:85366990, =US ECCN:EAR99 =EU ECCN:NLR =RoHS Compliant:Yes  =RoHS Phthalates Compliant:Yes , +,  =SVHC:Lead (27-Jun-2018) =Download Product Compliance Certificate:Product Compliance Certificate=Weight (kg):.016",1176403-40.jpg,23207.pdf,Connectors\Rectangular Power Connectors & Components\Rectangular Power Connectors,Rectangular Power Connectors
